Date Time,Open,High,Low,Close
Time: 15:49:00.000 Date: 2018-01-04,1.20828,1.20838,1.20828,1.20831
Time: 14:25:00.000 Date: 2018-01-05,1.20314,1.20319,1.20306,1.20313
Time: 14:26:00.000 Date: 2018-01-05,1.20314,1.20314,1.20292,1.20308
Time: 14:27:00.000 Date: 2018-01-05,1.2031,1.20314,1.20265,1.20272
Time: 14:28:00.000 Date: 2018-01-05,1.20271,1.20287,1.20262,1.20282
Time: 14:29:00.000 Date: 2018-01-05,1.20281,1.20281,1.2025,1.20278
Time: 14:30:00.000 Date: 2018-01-05,1.20275,1.20283,1.20267,1.20273
Time: 14:31:00.000 Date: 2018-01-05,1.20276,1.20298,1.20272,1.20293
Time: 14:32:00.000 Date: 2018-01-05,1.20294,1.20306,1.20278,1.20298
Time: 14:33:00.000 Date: 2018-01-05,1.20296,1.20307,1.20286,1.20303
Time: 14:34:00.000 Date: 2018-01-05,1.20302,1.20313,1.20274,1.20313
Time: 14:35:00.000 Date: 2018-01-05,1.20318,1.20324,1.20298,1.2031
Time: 14:36:00.000 Date: 2018-01-05,1.20309,1.20332,1.20293,1.20329
Time: 14:37:00.000 Date: 2018-01-05,1.2033,1.2033,1.20318,1.20327
Time: 14:38:00.000 Date: 2018-01-05,1.20326,1.20329,1.20319,1.20328
Time: 14:39:00.000 Date: 2018-01-05,1.20327,1.20357,1.20322,1.20357
Time: 14:40:00.000 Date: 2018-01-05,1.20356,1.20364,1.20346,1.20347
Time: 14:41:00.000 Date: 2018-01-05,1.20348,1.20355,1.20345,1.20348
Time: 14:42:00.000 Date: 2018-01-05,1.20347,1.20366,1.20347,1.20358
Time: 14:43:00.000 Date: 2018-01-05,1.20357,1.2036,1.20343,1.20347
Time: 14:44:00.000 Date: 2018-01-05,1.20348,1.20357,1.20345,1.20354
Time: 14:45:00.000 Date: 2018-01-05,1.20356,1.20356,1.2034,1.20352
Time: 14:46:00.000 Date: 2018-01-05,1.20354,1.20356,1.20343,1.20345
Time: 14:47:00.000 Date: 2018-01-05,1.20348,1.20348,1.20327,1.20328
Time: 14:48:00.000 Date: 2018-01-05,1.20327,1.20343,1.20327,1.20339
Time: 14:49:00.000 Date: 2018-01-05,1.20337,1.20337,1.20316,1.20318
Time: 14:50:00.000 Date: 2018-01-05,1.20317,1.20319,1.203,1.203
Time: 14:51:00.000 Date: 2018-01-05,1.20299,1.20303,1.20283,1.20293
Time: 14:52:00.000 Date: 2018-01-05,1.20291,1.20299,1.20282,1.20282
Time: 14:53:00.000 Date: 2018-01-05,1.2028,1.20281,1.20251,1.20263
Time: 14:54:00.000 Date: 2018-01-05,1.20262,1.2028,1.2026,1.20267
Time: 14:55:00.000 Date: 2018-01-05,1.20273,1.20273,1.2025,1.20253
Time: 14:56:00.000 Date: 2018-01-05,1.20254,1.20281,1.20253,1.20278
Time: 14:57:00.000 Date: 2018-01-05,1.20277,1.20278,1.20267,1.20268
Time: 14:58:00.000 Date: 2018-01-05,1.20267,1.20283,1.20265,1.20271
Time: 14:59:00.000 Date: 2018-01-05,1.20273,1.20302,1.20264,1.20295
Time: 15:00:00.000 Date: 2018-01-05,1.2031,1.20344,1.20254,1.20287
Time: 15:01:00.000 Date: 2018-01-05,1.20286,1.203,1.20264,1.20297
Time: 15:02:00.000 Date: 2018-01-05,1.20296,1.20297,1.20257,1.2027
Time: 15:03:00.000 Date: 2018-01-05,1.20269,1.20293,1.20268,1.20293
Time: 15:04:00.000 Date: 2018-01-05,1.20294,1.20303,1.20278,1.20283
Time: 15:05:00.000 Date: 2018-01-05,1.20277,1.20304,1.20253,1.20303
Time: 15:06:00.000 Date: 2018-01-05,1.20304,1.20324,1.20296,1.20319
Time: 15:07:00.000 Date: 2018-01-05,1.2032,1.20322,1.20308,1.20313
Time: 15:08:00.000 Date: 2018-01-05,1.20312,1.20336,1.20302,1.20319
Time: 15:09:00.000 Date: 2018-01-05,1.20322,1.20352,1.2032,1.20344
Time: 15:10:00.000 Date: 2018-01-05,1.20345,1.20363,1.20342,1.20353
Time: 15:11:00.000 Date: 2018-01-05,1.20357,1.20366,1.20356,1.20364
Time: 15:12:00.000 Date: 2018-01-05,1.20365,1.20384,1.20365,1.20382
Time: 15:13:00.000 Date: 2018-01-05,1.20385,1.20388,1.20369,1.20377
Time: 15:14:00.000 Date: 2018-01-05,1.20376,1.20392,1.20362,1.2039
Time: 15:15:00.000 Date: 2018-01-05,1.20391,1.20411,1.20382,1.20398
Time: 15:16:00.000 Date: 2018-01-05,1.20399,1.20406,1.20387,1.20393
Time: 15:17:00.000 Date: 2018-01-05,1.20397,1.20423,1.20397,1.20417
Time: 15:18:00.000 Date: 2018-01-05,1.20416,1.2044,1.20412,1.20427
Time: 15:19:00.000 Date: 2018-01-05,1.20428,1.20437,1.20402,1.20404
Time: 15:20:00.000 Date: 2018-01-05,1.20403,1.20408,1.20395,1.20399
Time: 15:21:00.000 Date: 2018-01-05,1.204,1.20402,1.20381,1.20388
Time: 15:22:00.000 Date: 2018-01-05,1.20389,1.20393,1.20379,1.20382
Time: 15:23:00.000 Date: 2018-01-05,1.20379,1.20406,1.20379,1.20406
Time: 15:24:00.000 Date: 2018-01-05,1.20407,1.20407,1.2038,1.2038
Time: 15:25:00.000 Date: 2018-01-05,1.20381,1.20385,1.20364,1.20368
Time: 15:26:00.000 Date: 2018-01-05,1.20369,1.20373,1.20361,1.20364
Time: 15:27:00.000 Date: 2018-01-05,1.20366,1.20367,1.2036,1.2036
Time: 15:28:00.000 Date: 2018-01-05,1.20359,1.20373,1.20351,1.2037
Time: 15:29:00.000 Date: 2018-01-05,1.20371,1.20381,1.20367,1.20372
Time: 15:30:00.000 Date: 2018-01-05,1.20371,1.20377,1.20362,1.20372
Time: 15:31:00.000 Date: 2018-01-05,1.20373,1.20373,1.20347,1.20347
Time: 15:32:00.000 Date: 2018-01-05,1.20346,1.20359,1.20338,1.20358
Time: 15:33:00.000 Date: 2018-01-05,1.20354,1.20354,1.20342,1.20343
Time: 15:34:00.000 Date: 2018-01-05,1.20342,1.20348,1.20335,1.20339
