Date Time,Open,High,Low,Close
Time: 14:36:00.000 Date: 2018-01-04,0.71252,0.71261,0.71251,0.71256
Time: 14:37:00.000 Date: 2018-01-04,0.71255,0.71257,0.71246,0.71247
Time: 14:38:00.000 Date: 2018-01-04,0.71246,0.71252,0.71241,0.71247
Time: 14:39:00.000 Date: 2018-01-04,0.71248,0.71255,0.71247,0.71247
Time: 14:40:00.000 Date: 2018-01-04,0.71248,0.71252,0.71247,0.71248
Time: 14:41:00.000 Date: 2018-01-04,0.71247,0.71249,0.71245,0.71247
Time: 14:42:00.000 Date: 2018-01-04,0.71248,0.71248,0.71236,0.7124
Time: 14:43:00.000 Date: 2018-01-04,0.71239,0.7124,0.71236,0.71237
Time: 14:44:00.000 Date: 2018-01-04,0.71236,0.71237,0.71225,0.71233
Time: 14:45:00.000 Date: 2018-01-04,0.71232,0.71234,0.7122,0.7122
Time: 14:46:00.000 Date: 2018-01-04,0.71221,0.71224,0.71215,0.71224
Time: 14:47:00.000 Date: 2018-01-04,0.71223,0.71224,0.71221,0.71223
Time: 14:48:00.000 Date: 2018-01-04,0.71224,0.71245,0.71224,0.71245
Time: 14:49:00.000 Date: 2018-01-04,0.71244,0.7125,0.71237,0.71248
Time: 14:50:00.000 Date: 2018-01-04,0.71247,0.71248,0.71241,0.71243
Time: 14:51:00.000 Date: 2018-01-04,0.7124,0.7124,0.71225,0.71232
Time: 14:52:00.000 Date: 2018-01-04,0.71231,0.71233,0.71218,0.71222
Time: 14:53:00.000 Date: 2018-01-04,0.71223,0.71231,0.71216,0.71228
Time: 14:54:00.000 Date: 2018-01-04,0.71227,0.71235,0.71226,0.71228
Time: 14:55:00.000 Date: 2018-01-04,0.71227,0.71256,0.71225,0.71256
Time: 14:56:00.000 Date: 2018-01-04,0.71255,0.71277,0.71254,0.71276
Time: 14:57:00.000 Date: 2018-01-04,0.71277,0.71299,0.71277,0.71295
Time: 14:58:00.000 Date: 2018-01-04,0.71296,0.71297,0.71276,0.71278
Time: 14:59:00.000 Date: 2018-01-04,0.71277,0.71283,0.71269,0.71273
Time: 15:00:00.000 Date: 2018-01-04,0.71271,0.71273,0.71255,0.71257
Time: 15:01:00.000 Date: 2018-01-04,0.71258,0.71266,0.71254,0.71257
Time: 15:02:00.000 Date: 2018-01-04,0.71256,0.71257,0.71249,0.71251
Time: 15:03:00.000 Date: 2018-01-04,0.71252,0.71254,0.71242,0.71246
Time: 15:04:00.000 Date: 2018-01-04,0.71245,0.71265,0.71245,0.71265
Time: 15:05:00.000 Date: 2018-01-04,0.71264,0.71268,0.71262,0.71262
Time: 15:06:00.000 Date: 2018-01-04,0.71264,0.71268,0.71256,0.71258
Time: 15:07:00.000 Date: 2018-01-04,0.71257,0.7127,0.71252,0.71269
Time: 15:08:00.000 Date: 2018-01-04,0.71268,0.71272,0.71268,0.71269
Time: 15:09:00.000 Date: 2018-01-04,0.71271,0.71285,0.7127,0.71285
Time: 15:10:00.000 Date: 2018-01-04,0.71286,0.71322,0.71285,0.7132
Time: 15:11:00.000 Date: 2018-01-04,0.71319,0.71361,0.71319,0.71361
Time: 15:12:00.000 Date: 2018-01-04,0.7136,0.7136,0.71336,0.71337
Time: 15:13:00.000 Date: 2018-01-04,0.71338,0.71347,0.71337,0.71345
Time: 15:14:00.000 Date: 2018-01-04,0.71343,0.71357,0.71341,0.71356
