Date Time,Open,High,Low,Close
Time: 17:58:00.000 Date: 2018-01-05,113.159,113.159,113.152,113.158
Time: 17:59:00.000 Date: 2018-01-05,113.159,113.16,113.157,113.159
Time: 18:00:00.000 Date: 2018-01-05,113.16,113.16,113.158,113.159
Time: 18:01:00.000 Date: 2018-01-05,113.158,113.172,113.158,113.171
Time: 18:02:00.000 Date: 2018-01-05,113.17,113.176,113.169,113.17
Time: 18:03:00.000 Date: 2018-01-05,113.171,113.171,113.153,113.157
Time: 18:04:00.000 Date: 2018-01-05,113.158,113.162,113.157,113.158
Time: 18:05:00.000 Date: 2018-01-05,113.159,113.159,113.152,113.154
Time: 18:06:00.000 Date: 2018-01-05,113.153,113.158,113.151,113.151
Time: 18:07:00.000 Date: 2018-01-05,113.152,113.159,113.152,113.158
Time: 18:08:00.000 Date: 2018-01-05,113.157,113.158,113.156,113.157
Time: 18:09:00.000 Date: 2018-01-05,113.156,113.156,113.15,113.151
Time: 18:10:00.000 Date: 2018-01-05,113.146,113.151,113.144,113.15
Time: 18:11:00.000 Date: 2018-01-05,113.151,113.153,113.15,113.153
Time: 18:12:00.000 Date: 2018-01-05,113.154,113.158,113.152,113.157
Time: 18:13:00.000 Date: 2018-01-05,113.153,113.154,113.148,113.154
Time: 18:14:00.000 Date: 2018-01-05,113.153,113.155,113.153,113.155
Time: 18:15:00.000 Date: 2018-01-05,113.156,113.156,113.154,113.155
Time: 18:16:00.000 Date: 2018-01-05,113.154,113.156,113.154,113.155
Time: 18:17:00.000 Date: 2018-01-05,113.156,113.16,113.156,113.157
Time: 18:18:00.000 Date: 2018-01-05,113.158,113.16,113.158,113.159
Time: 18:19:00.000 Date: 2018-01-05,113.158,113.159,113.158,113.159
Time: 18:20:00.000 Date: 2018-01-05,113.16,113.161,113.159,113.161
Time: 18:21:00.000 Date: 2018-01-05,113.162,113.162,113.159,113.161
Time: 18:22:00.000 Date: 2018-01-05,113.16,113.161,113.16,113.16
Time: 18:23:00.000 Date: 2018-01-05,113.161,113.167,113.16,113.166
Time: 18:24:00.000 Date: 2018-01-05,113.167,113.168,113.161,113.164
Time: 18:25:00.000 Date: 2018-01-05,113.163,113.166,113.161,113.162
Time: 18:26:00.000 Date: 2018-01-05,113.16,113.162,113.16,113.162
Time: 18:27:00.000 Date: 2018-01-05,113.161,113.162,113.157,113.161
Time: 18:28:00.000 Date: 2018-01-05,113.162,113.165,113.16,113.161
Time: 18:29:00.000 Date: 2018-01-05,113.16,113.164,113.147,113.151
Time: 18:30:00.000 Date: 2018-01-05,113.149,113.15,113.142,113.148
Time: 18:31:00.000 Date: 2018-01-05,113.151,113.154,113.15,113.154
Time: 18:32:00.000 Date: 2018-01-05,113.153,113.154,113.15,113.151
Time: 18:33:00.000 Date: 2018-01-05,113.15,113.153,113.149,113.152
Time: 18:34:00.000 Date: 2018-01-05,113.153,113.17,113.151,113.17
Time: 18:35:00.000 Date: 2018-01-05,113.169,113.169,113.166,113.168
Time: 18:36:00.000 Date: 2018-01-05,113.167,113.171,113.166,113.167
Time: 18:37:00.000 Date: 2018-01-05,113.169,113.169,113.161,113.165
Time: 18:38:00.000 Date: 2018-01-05,113.161,113.171,113.16,113.169
Time: 18:39:00.000 Date: 2018-01-05,113.168,113.174,113.167,113.174
Time: 18:40:00.000 Date: 2018-01-05,113.173,113.18,113.172,113.174
Time: 18:41:00.000 Date: 2018-01-05,113.175,113.18,113.174,113.18
Time: 18:42:00.000 Date: 2018-01-05,113.179,113.18,113.179,113.18
Time: 18:43:00.000 Date: 2018-01-05,113.181,113.188,113.181,113.187
Time: 18:44:00.000 Date: 2018-01-05,113.186,113.19,113.186,113.189
Time: 18:45:00.000 Date: 2018-01-05,113.186,113.187,113.182,113.185
Time: 18:46:00.000 Date: 2018-01-05,113.184,113.191,113.176,113.177
Time: 18:47:00.000 Date: 2018-01-05,113.176,113.177,113.176,113.176
Time: 18:48:00.000 Date: 2018-01-05,113.177,113.178,113.171,113.171
Time: 18:49:00.000 Date: 2018-01-05,113.172,113.178,113.171,113.171
Time: 17:25:00.000 Date: 2018-01-08,113.114,113.117,113.108,113.115
Time: 17:26:00.000 Date: 2018-01-08,113.111,113.115,113.107,113.115
Time: 17:27:00.000 Date: 2018-01-08,113.116,113.12,113.114,113.116
Time: 17:28:00.000 Date: 2018-01-08,113.119,113.12,113.114,113.119
Time: 17:29:00.000 Date: 2018-01-08,113.12,113.121,113.113,113.113
Time: 17:30:00.000 Date: 2018-01-08,113.114,113.114,113.102,113.102
Time: 17:31:00.000 Date: 2018-01-08,113.103,113.103,113.093,113.094
Time: 17:32:00.000 Date: 2018-01-08,113.091,113.095,113.09,113.093
Time: 17:33:00.000 Date: 2018-01-08,113.092,113.098,113.087,113.089
Time: 17:34:00.000 Date: 2018-01-08,113.09,113.1,113.089,113.097
Time: 17:35:00.000 Date: 2018-01-08,113.096,113.109,113.096,113.108
Time: 17:36:00.000 Date: 2018-01-08,113.11,113.114,113.109,113.112
Time: 17:37:00.000 Date: 2018-01-08,113.111,113.115,113.111,113.113
Time: 17:38:00.000 Date: 2018-01-08,113.111,113.118,113.109,113.117
Time: 17:39:00.000 Date: 2018-01-08,113.116,113.125,113.116,113.121
Time: 17:40:00.000 Date: 2018-01-08,113.122,113.122,113.083,113.088
Time: 17:41:00.000 Date: 2018-01-08,113.089,113.093,113.066,113.066
Time: 17:42:00.000 Date: 2018-01-08,113.068,113.089,113.064,113.087
