Date Time,Open,High,Low,Close
Time: 18:44:00.000 Date: 2018-01-03,19.34697,19.3529,19.34697,19.3495
Time: 18:45:00.000 Date: 2018-01-03,19.35101,19.3527,19.3483,19.3483
Time: 18:46:00.000 Date: 2018-01-03,19.34768,19.34942,19.34557,19.34607
Time: 18:47:00.000 Date: 2018-01-03,19.34569,19.34911,19.34529,19.3491
Time: 18:48:00.000 Date: 2018-01-03,19.34964,19.35288,19.34964,19.3507
Time: 18:49:00.000 Date: 2018-01-03,19.35056,19.354,19.3501,19.3505
Time: 17:25:00.000 Date: 2018-01-04,19.2154,19.2158,19.2149,19.2154
Time: 17:26:00.000 Date: 2018-01-04,19.2155,19.2169,19.2154,19.2167
Time: 17:27:00.000 Date: 2018-01-04,19.2165,19.2276,19.2163,19.221
Time: 17:28:00.000 Date: 2018-01-04,19.2243,19.2243,19.2217,19.2222
Time: 17:29:00.000 Date: 2018-01-04,19.2268,19.2312,19.2268,19.2302
Time: 17:30:00.000 Date: 2018-01-04,19.2295,19.2297,19.22889,19.2292
Time: 17:31:00.000 Date: 2018-01-04,19.2297,19.2311,19.2265,19.2303
Time: 17:32:00.000 Date: 2018-01-04,19.2302,19.2363,19.2275,19.2363
Time: 17:33:00.000 Date: 2018-01-04,19.2356,19.2357,19.2328,19.2332
Time: 17:34:00.000 Date: 2018-01-04,19.2326,19.2331,19.2298,19.2304
Time: 17:35:00.000 Date: 2018-01-04,19.2309,19.2309,19.221,19.2234
Time: 17:36:00.000 Date: 2018-01-04,19.2237,19.2242,19.2186,19.222
Time: 17:37:00.000 Date: 2018-01-04,19.2219,19.2219,19.2193,19.22
Time: 17:38:00.000 Date: 2018-01-04,19.2201,19.2208,19.2189,19.2208
Time: 17:39:00.000 Date: 2018-01-04,19.2205,19.2268,19.2185,19.2243
Time: 17:40:00.000 Date: 2018-01-04,19.225,19.2258,19.222,19.222
Time: 17:41:00.000 Date: 2018-01-04,19.2221,19.2224,19.2193,19.2216
Time: 17:42:00.000 Date: 2018-01-04,19.2215,19.22232,19.22,19.22232
Time: 17:43:00.000 Date: 2018-01-04,19.2217,19.2232,19.22148,19.2232
Time: 17:44:00.000 Date: 2018-01-04,19.2229,19.2232,19.2221,19.2227
Time: 17:45:00.000 Date: 2018-01-04,19.2228,19.2232,19.22221,19.2225
Time: 17:46:00.000 Date: 2018-01-04,19.2232,19.2277,19.2225,19.2277
Time: 17:47:00.000 Date: 2018-01-04,19.2278,19.2346,19.2278,19.2344
Time: 17:48:00.000 Date: 2018-01-04,19.2345,19.2396,19.2323,19.2361
Time: 17:49:00.000 Date: 2018-01-04,19.2359,19.2395,19.2356,19.2388
Time: 17:50:00.000 Date: 2018-01-04,19.2394,19.242,19.239,19.24137
Time: 17:51:00.000 Date: 2018-01-04,19.2414,19.2461,19.2404,19.2431
Time: 17:52:00.000 Date: 2018-01-04,19.2433,19.2435,19.242,19.2431
Time: 17:53:00.000 Date: 2018-01-04,19.243,19.2445,19.2418,19.2439
Time: 17:54:00.000 Date: 2018-01-04,19.244,19.2451,19.2413,19.2417
Time: 17:55:00.000 Date: 2018-01-04,19.2416,19.2447,19.24,19.2446
Time: 17:56:00.000 Date: 2018-01-04,19.2444,19.2451,19.24327,19.245
Time: 17:57:00.000 Date: 2018-01-04,19.24392,19.2476,19.2434,19.2476
Time: 17:58:00.000 Date: 2018-01-04,19.2477,19.2495,19.244,19.2454
Time: 17:59:00.000 Date: 2018-01-04,19.2453,19.2458,19.2434,19.2451
Time: 18:00:00.000 Date: 2018-01-04,19.2454,19.25,19.2452,19.24836
Time: 18:01:00.000 Date: 2018-01-04,19.2484,19.2484,19.24461,19.24534
Time: 18:02:00.000 Date: 2018-01-04,19.24515,19.24515,19.23953,19.24071
Time: 18:03:00.000 Date: 2018-01-04,19.24068,19.2462,19.2405,19.2425
Time: 18:04:00.000 Date: 2018-01-04,19.2414,19.2474,19.2405,19.2456
Time: 18:05:00.000 Date: 2018-01-04,19.2458,19.2506,19.24449,19.24853
Time: 18:06:00.000 Date: 2018-01-04,19.24874,19.25,19.24379,19.24859
Time: 18:07:00.000 Date: 2018-01-04,19.24878,19.24968,19.24642,19.2468
Time: 18:08:00.000 Date: 2018-01-04,19.247,19.24734,19.24371,19.24454
Time: 18:09:00.000 Date: 2018-01-04,19.24457,19.2477,19.24205,19.2461
Time: 18:10:00.000 Date: 2018-01-04,19.2482,19.2485,19.24118,19.2444
Time: 18:11:00.000 Date: 2018-01-04,19.2443,19.2461,19.23452,19.23491
Time: 18:12:00.000 Date: 2018-01-04,19.23464,19.2409,19.2329,19.2358
Time: 18:13:00.000 Date: 2018-01-04,19.23487,19.2361,19.23119,19.2326
Time: 18:14:00.000 Date: 2018-01-04,19.2337,19.235,19.23239,19.23239
Time: 18:15:00.000 Date: 2018-01-04,19.23251,19.23256,19.227,19.22854
Time: 18:16:00.000 Date: 2018-01-04,19.22858,19.23181,19.22841,19.23
Time: 18:17:00.000 Date: 2018-01-04,19.2301,19.23338,19.22775,19.23338
Time: 18:18:00.000 Date: 2018-01-04,19.23329,19.2355,19.2306,19.232
Time: 18:19:00.000 Date: 2018-01-04,19.2315,19.2347,19.2274,19.22835
Time: 18:20:00.000 Date: 2018-01-04,19.2281,19.2291,19.22667,19.22849
Time: 18:21:00.000 Date: 2018-01-04,19.22868,19.2296,19.2266,19.2271
Time: 18:22:00.000 Date: 2018-01-04,19.22692,19.2276,19.2265,19.2269
Time: 18:23:00.000 Date: 2018-01-04,19.227,19.2281,19.227,19.228
Time: 18:24:00.000 Date: 2018-01-04,19.2277,19.228,19.2237,19.2237
Time: 18:25:00.000 Date: 2018-01-04,19.2241,19.2253,19.2237,19.2243
Time: 18:26:00.000 Date: 2018-01-04,19.2244,19.2245,19.2241,19.2241
Time: 18:27:00.000 Date: 2018-01-04,19.2244,19.2274,19.2235,19.2273
Time: 18:28:00.000 Date: 2018-01-04,19.2272,19.2292,19.227,19.2272
Time: 18:29:00.000 Date: 2018-01-04,19.2274,19.2274,19.2218,19.2241
Time: 18:30:00.000 Date: 2018-01-04,19.2239,19.2263,19.2231,19.2241
Time: 18:31:00.000 Date: 2018-01-04,19.224,19.2277,19.2235,19.224
Time: 18:32:00.000 Date: 2018-01-04,19.22336,19.2308,19.2216,19.2308
Time: 18:33:00.000 Date: 2018-01-04,19.23,19.2348,19.2299,19.2318
Time: 18:34:00.000 Date: 2018-01-04,19.231,19.2334,19.2275,19.2275
Time: 18:35:00.000 Date: 2018-01-04,19.2276,19.2281,19.2253,19.2265
Time: 18:36:00.000 Date: 2018-01-04,19.2266,19.2313,19.2265,19.2278
Time: 18:37:00.000 Date: 2018-01-04,19.228,19.2304,19.2255,19.2287
Time: 18:38:00.000 Date: 2018-01-04,19.2284,19.2312,19.226,19.23099
Time: 18:39:00.000 Date: 2018-01-04,19.23056,19.2364,19.23017,19.236
Time: 18:40:00.000 Date: 2018-01-04,19.23451,19.2351,19.23238,19.2348
Time: 18:41:00.000 Date: 2018-01-04,19.2349,19.2374,19.2346,19.2354
Time: 18:42:00.000 Date: 2018-01-04,19.235,19.2352,19.2323,19.2345
Time: 18:43:00.000 Date: 2018-01-04,19.2337,19.2345,19.23305,19.23318
Time: 18:44:00.000 Date: 2018-01-04,19.23256,19.23256,19.2303,19.2315
Time: 18:45:00.000 Date: 2018-01-04,19.2322,19.23565,19.2322,19.23527
Time: 18:46:00.000 Date: 2018-01-04,19.235,19.23937,19.235,19.23795
Time: 18:47:00.000 Date: 2018-01-04,19.2378,19.2378,19.2347,19.2358
Time: 18:48:00.000 Date: 2018-01-04,19.2357,19.2358,19.2352,19.2357
Time: 18:49:00.000 Date: 2018-01-04,19.2356,19.23988,19.235,19.2359
Time: 17:25:00.000 Date: 2018-01-05,19.2483,19.2527,19.243,19.2433
Time: 17:26:00.000 Date: 2018-01-05,19.2431,19.2455,19.2425,19.2455
Time: 17:27:00.000 Date: 2018-01-05,19.2454,19.2455,19.2417,19.2454
Time: 17:28:00.000 Date: 2018-01-05,19.2453,19.2453,19.2412,19.2431
Time: 17:29:00.000 Date: 2018-01-05,19.243,19.2431,19.23748,19.24156
Time: 17:30:00.000 Date: 2018-01-05,19.2422,19.24326,19.24117,19.24206
Time: 17:31:00.000 Date: 2018-01-05,19.24279,19.24354,19.24125,19.24265
Time: 17:32:00.000 Date: 2018-01-05,19.24306,19.2445,19.24277,19.24354
Time: 17:33:00.000 Date: 2018-01-05,19.24334,19.24334,19.24181,19.24255
Time: 17:34:00.000 Date: 2018-01-05,19.2426,19.2437,19.2418,19.24305
Time: 17:35:00.000 Date: 2018-01-05,19.2433,19.2445,19.2376,19.2376
Time: 17:36:00.000 Date: 2018-01-05,19.2375,19.2375,19.23578,19.23732
Time: 17:37:00.000 Date: 2018-01-05,19.23794,19.23794,19.2369,19.2374
Time: 17:38:00.000 Date: 2018-01-05,19.23739,19.2374,19.23604,19.2364
Time: 17:39:00.000 Date: 2018-01-05,19.23636,19.2369,19.23296,19.2339
Time: 17:40:00.000 Date: 2018-01-05,19.2355,19.2364,19.23291,19.2331
Time: 17:41:00.000 Date: 2018-01-05,19.233,19.2331,19.2315,19.2315
